Timestamp_Accel,SystemActivated,AccelX,AccelY,AccelZ,AccelX_KF,AccelY_KF,AccelZ_KF,Roll,Pitch,Yaw,Timestamp_GPS,Speed,Latitude,Longitude,Altitude,VerticalAccuracy,HorizontalAccuracy,Course,Difcourse
23.3,1.0,-0.035,-0.048,-0.021,-0.033,-0.052,-0.018,-1.587,0.01,0.117,22.98,78.3,40.515263,-3.406583,615.2,4,5,322.0,2.461
23.4,1.0,-0.02,-0.013,-0.003,-0.029,-0.035,-0.011,-1.589,0.01,0.121,22.98,78.3,40.515263,-3.406583,615.2,4,5,322.0,2.461
23.5,1.0,-0.03,-0.051,-0.01,-0.028,-0.034,-0.009,-1.59,0.01,0.126,22.98,78.3,40.515263,-3.406583,615.2,4,5,322.0,2.461
23.6,1.0,-0.025,-0.015,-0.01,-0.028,-0.028,-0.009,-1.59,0.01,0.131,22.98,78.3,40.515263,-3.406583,615.2,4,5,322.0,2.461
23.7,1.0,0.027,-0.002,0.004,-0.006,-0.02,-0.005,-1.588,0.007,0.135,22.98,78.3,40.515263,-3.406583,615.2,4,5,322.0,2.461
23.8,1.0,0.03,-0.015,-0.013,0.019,-0.016,-0.007,-1.588,0.01,0.139,22.98,78.3,40.515263,-3.406583,615.2,4,5,322.0,2.461
23.9,1.0,0.032,-0.025,0.002,0.029,-0.008,-0.004,-1.588,0.017,0.144,22.98,78.3,40.515263,-3.406583,615.2,4,5,322.0,2.461
24.0,1.0,-0.1,0.018,-0.059,-0.026,-0.013,-0.025,-1.588,0.02,0.148,22.98,78.3,40.515263,-3.406583,615.2,4,5,322.0,2.461
24.11,1.0,-0.15,-0.005,-0.016,-0.096,-0.0,-0.035,-1.591,0.024,0.152,23.98,79.2,40.515411,-3.406743,615.5,4,5,320.6,4.57
24.2,1.0,-0.091,0.006,0.001,-0.105,0.002,-0.007,-1.596,0.025,0.155,23.98,79.2,40.515411,-3.406743,615.5,4,5,320.6,4.57
24.3,1.0,-0.064,0.025,-0.042,-0.081,0.01,-0.023,-1.595,0.019,0.156,23.98,79.2,40.515411,-3.406743,615.5,4,5,320.6,4.57
24.4,1.0,-0.054,0.053,-0.001,-0.07,0.036,-0.021,-1.596,0.015,0.157,23.98,79.2,40.515411,-3.406743,615.5,4,5,320.6,4.57
24.5,1.0,0.065,0.093,0.018,-0.009,0.059,0.006,-1.597,0.008,0.157,23.98,79.2,40.515411,-3.406743,615.5,4,5,320.6,4.57
24.6,1.0,0.053,0.139,-0.016,0.032,0.099,-0.004,-1.595,0.002,0.157,23.98,79.2,40.515411,-3.406743,615.5,4,5,320.6,4.57
24.71,1.0,0.01,0.096,0.007,0.031,0.105,-0.001,-1.593,0.002,0.155,23.98,79.2,40.515411,-3.406743,615.5,4,5,320.6,4.57
24.81,1.0,-0.008,0.122,0.001,0.006,0.117,0.001,-1.592,0.006,0.154,23.98,79.2,40.515411,-3.406743,615.5,4,5,320.6,4.57
24.91,1.0,0.003,0.083,-0.001,-0.0,0.102,0.002,-1.592,0.005,0.153,23.98,79.2,40.515411,-3.406743,615.5,4,5,320.6,4.57
25.01,1.0,0.001,0.061,-0.006,0.006,0.083,-0.006,-1.591,0.001,0.151,23.98,79.2,40.515411,-3.406743,615.5,4,5,320.6,4.57
25.11,1.0,-0.032,0.084,-0.019,-0.009,0.074,-0.01,-1.59,-0.003,0.148,24.91,79.2,40.515411,-3.406743,615.5,4,5,320.6,3.867
25.21,1.0,-0.031,0.077,0.004,-0.028,0.081,-0.005,-1.592,-0.007,0.146,24.91,79.2,40.515411,-3.406743,615.5,4,5,320.6,3.867
25.31,1.0,-0.007,0.079,0.012,-0.019,0.08,0.005,-1.593,-0.009,0.144,24.91,79.2,40.515411,-3.406743,615.5,4,5,320.6,3.867
25.41,1.0,0.007,0.064,-0.017,-0.006,0.068,-0.003,-1.591,-0.017,0.141,24.91,79.2,40.515411,-3.406743,615.5,4,5,320.6,3.867
25.51,1.0,-0.022,0.069,-0.004,-0.009,0.068,-0.007,-1.591,-0.022,0.138,24.91,79.2,40.515411,-3.406743,615.5,4,5,320.6,3.867
25.61,1.0,-0.07,0.089,0.004,-0.035,0.075,-0.001,-1.593,-0.027,0.134,24.91,79.2,40.515411,-3.406743,615.5,4,5,320.6,3.867
25.71,1.0,-0.055,0.079,0.016,-0.054,0.081,0.006,-1.594,-0.033,0.131,24.91,79.2,40.515411,-3.406743,615.5,4,5,320.6,3.867
25.81,1.0,-0.044,0.09,0.001,-0.045,0.087,0.006,-1.596,-0.04,0.127,24.91,79.2,40.515411,-3.406743,615.5,4,5,320.6,3.867
25.91,1.0,0.06,0.063,0.033,-0.007,0.077,0.015,-1.597,-0.045,0.124,24.91,79.2,40.515411,-3.406743,615.5,4,5,320.6,3.867
26.02,1.0,0.001,0.12,-0.029,0.007,0.097,0.008,-1.597,-0.051,0.119,24.91,79.2,40.515411,-3.406743,615.5,4,5,320.6,3.867
26.11,1.0,0.032,0.15,-0.011,0.023,0.122,-0.019,-1.598,-0.051,0.113,25.91,80.1,40.515564,-3.406911,615.8,4,5,322.0,1.406
26.21,1.0,-0.016,0.078,0.039,0.003,0.102,0.014,-1.598,-0.05,0.106,25.91,80.1,40.515564,-3.406911,615.8,4,5,322.0,1.406
26.31,1.0,0.002,0.108,-0.004,-0.001,0.1,0.007,-1.594,-0.055,0.099,25.91,80.1,40.515564,-3.406911,615.8,4,5,322.0,1.406
26.41,1.0,-0.016,0.173,-0.018,-0.002,0.136,-0.004,-1.592,-0.056,0.092,25.91,80.1,40.515564,-3.406911,615.8,4,5,322.0,1.406
26.51,1.0,-0.062,0.149,0.002,-0.027,0.149,-0.006,-1.592,-0.063,0.086,25.91,80.1,40.515564,-3.406911,615.8,4,5,322.0,1.406
26.61,1.0,-0.068,0.096,0.025,-0.055,0.129,0.008,-1.596,-0.069,0.079,25.91,80.1,40.515564,-3.406911,615.8,4,5,322.0,1.406
26.71,1.0,-0.006,0.053,0.014,-0.043,0.092,0.018,-1.599,-0.075,0.073,25.91,80.1,40.515564,-3.406911,615.8,4,5,322.0,1.406
26.81,1.0,0.078,0.031,0.013,0.017,0.053,0.009,-1.598,-0.077,0.067,25.91,80.1,40.515564,-3.406911,615.8,4,5,322.0,1.406
27.01,1.0,0.017,0.039,0.037,0.01,0.022,0.024,-1.598,-0.077,0.058,25.91,80.1,40.515564,-3.406911,615.8,4,5,322.0,1.406
27.12,1.0,-0.014,0.044,0.014,0.009,0.029,0.027,-1.598,-0.077,0.056,25.91,80.1,40.515564,-3.406911,615.8,4,5,322.0,1.406
27.22,1.0,-0.02,0.016,0.014,-0.015,0.032,0.018,-1.598,-0.076,0.053,26.91,80.5,40.515736,-3.407051,616.4,4,5,325.2,4.57
27.32,1.0,-0.011,-0.053,0.041,-0.009,0.001,0.024,-1.597,-0.076,0.051,26.91,80.5,40.515736,-3.407051,616.4,4,5,325.2,4.57
27.42,1.0,-0.015,-0.06,0.019,-0.014,-0.043,0.028,-1.597,-0.078,0.048,26.91,80.5,40.515736,-3.407051,616.4,4,5,325.2,4.57
27.52,1.0,0.042,-0.007,0.044,0.008,-0.037,0.031,-1.597,-0.081,0.045,26.91,80.5,40.515736,-3.407051,616.4,4,5,325.2,4.57
27.62,1.0,0.001,0.001,0.044,0.019,-0.014,0.041,-1.596,-0.081,0.042,26.91,80.5,40.515736,-3.407051,616.4,4,5,325.2,4.57
27.72,1.0,-0.031,-0.027,0.012,-0.007,-0.01,0.029,-1.597,-0.076,0.041,26.91,80.5,40.515736,-3.407051,616.4,4,5,325.2,4.57
27.83,1.0,-0.018,-0.01,0.047,-0.016,-0.016,0.034,-1.603,-0.067,0.039,26.91,80.5,40.515736,-3.407051,616.4,4,5,325.2,4.57
27.92,1.0,-0.03,-0.012,-0.002,-0.027,-0.01,0.021,-1.605,-0.067,0.038,26.91,80.5,40.515736,-3.407051,616.4,4,5,325.2,4.57
28.02,1.0,-0.022,-0.007,0.036,-0.027,-0.011,0.022,-1.608,-0.066,0.037,26.91,80.5,40.515736,-3.407051,616.4,4,5,325.2,4.57
28.12,1.0,-0.006,-0.024,0.025,-0.016,-0.015,0.028,-1.611,-0.062,0.036,26.91,80.5,40.515736,-3.407051,616.4,4,5,325.2,4.57
28.22,1.0,-0.012,-0.036,0.028,-0.009,-0.021,0.025,-1.613,-0.058,0.035,27.9,82.0,40.515903,-3.4072,617.1,4,5,326.2,4.219
28.32,1.0,0.012,-0.011,0.03,-0.006,-0.029,0.028,-1.615,-0.057,0.034,27.9,82.0,40.515903,-3.4072,617.1,4,5,326.2,4.219
28.42,1.0,0.05,-0.027,0.046,0.024,-0.018,0.037,-1.616,-0.058,0.034,27.9,82.0,40.515903,-3.4072,617.1,4,5,326.2,4.219
28.52,1.0,0.034,-0.032,0.015,0.036,-0.026,0.028,-1.618,-0.058,0.033,27.9,82.0,40.515903,-3.4072,617.1,4,5,326.2,4.219
28.62,1.0,-0.007,-0.017,0.039,0.017,-0.03,0.031,-1.622,-0.056,0.032,27.9,82.0,40.515903,-3.4072,617.1,4,5,326.2,4.219
28.72,1.0,-0.009,-0.018,0.031,0.001,-0.019,0.033,-1.626,-0.058,0.031,27.9,82.0,40.515903,-3.4072,617.1,4,5,326.2,4.219
28.82,1.0,-0.048,-0.036,0.039,-0.023,-0.024,0.034,-1.629,-0.059,0.03,27.9,82.0,40.515903,-3.4072,617.1,4,5,326.2,4.219
28.92,1.0,-0.024,-0.007,0.052,-0.027,-0.021,0.043,-1.631,-0.06,0.03,27.9,82.0,40.515903,-3.4072,617.1,4,5,326.2,4.219
29.03,1.0,-0.019,0.011,0.019,-0.023,-0.007,0.036,-1.634,-0.056,0.029,27.9,82.0,40.515903,-3.4072,617.1,4,5,326.2,4.219
29.13,1.0,-0.013,-0.016,0.037,-0.019,-0.004,0.032,-1.639,-0.052,0.029,27.9,82.0,40.515903,-3.4072,617.1,4,5,326.2,4.219
29.22,1.0,0.007,-0.028,0.042,-0.004,-0.019,0.038,-1.644,-0.048,0.028,28.93,84.4,40.51609,-3.40734,617.5,6,5,327.0,1.758
29.32,1.0,-0.006,-0.029,0.012,-0.008,-0.022,0.028,-1.647,-0.048,0.028,28.93,84.4,40.51609,-3.40734,617.5,6,5,327.0,1.758
29.44,1.0,0.015,-0.04,0.046,-0.001,-0.031,0.032,-1.65,-0.045,0.029,28.93,84.4,40.51609,-3.40734,617.5,6,5,327.0,1.758
29.53,1.0,0.06,-0.058,0.035,0.034,-0.048,0.038,-1.653,-0.039,0.03,28.93,84.4,40.51609,-3.40734,617.5,6,5,327.0,1.758
29.63,1.0,0.019,-0.06,0.009,0.04,-0.051,0.025,-1.652,-0.035,0.032,28.93,84.4,40.51609,-3.40734,617.5,6,5,327.0,1.758
29.73,1.0,-0.073,-0.065,0.001,-0.013,-0.059,0.008,-1.652,-0.028,0.035,28.93,84.4,40.51609,-3.40734,617.5,6,5,327.0,1.758
29.83,1.0,-0.076,-0.059,0.033,-0.058,-0.062,0.02,-1.656,-0.022,0.038,28.93,84.4,40.51609,-3.40734,617.5,6,5,327.0,1.758
29.93,1.0,0.007,-0.029,0.026,-0.037,-0.048,0.027,-1.658,-0.015,0.041,28.93,84.4,40.51609,-3.40734,617.5,6,5,327.0,1.758
30.03,1.0,0.032,-0.062,0.013,0.003,-0.051,0.019,-1.658,-0.01,0.045,28.93,84.4,40.51609,-3.40734,617.5,6,5,327.0,1.758
30.13,1.0,0.014,-0.047,0.004,0.015,-0.048,0.015,-1.658,-0.006,0.048,28.93,84.4,40.51609,-3.40734,617.5,6,5,327.0,1.758
30.23,1.0,-0.023,-0.053,0.006,-0.0,-0.047,0.004,-1.659,-0.001,0.052,29.919999999999998,86.1,40.516262,-3.407491,618.5,6,5,326.2,0.703
30.33,1.0,-0.009,-0.058,0.026,-0.012,-0.054,0.014,-1.661,0.003,0.055,29.919999999999998,86.1,40.516262,-3.407491,618.5,6,5,326.2,0.703
30.44,1.0,0.004,-0.02,0.007,-0.005,-0.042,0.016,-1.662,0.005,0.058,29.919999999999998,86.1,40.516262,-3.407491,618.5,6,5,326.2,0.703
30.53,1.0,0.006,-0.025,-0.007,0.007,-0.03,0.004,-1.661,0.009,0.06,29.919999999999998,86.1,40.516262,-3.407491,618.5,6,5,326.2,0.703
30.63,1.0,0.001,-0.029,-0.01,0.002,-0.031,-0.005,-1.66,0.012,0.063,29.919999999999998,86.1,40.516262,-3.407491,618.5,6,5,326.2,0.703
30.73,1.0,0.003,0.013,-0.025,0.002,-0.013,-0.014,-1.658,0.013,0.066,29.919999999999998,86.1,40.516262,-3.407491,618.5,6,5,326.2,0.703
30.83,1.0,0.004,0.025,-0.004,0.005,0.013,-0.014,-1.656,0.008,0.067,29.919999999999998,86.1,40.516262,-3.407491,618.5,6,5,326.2,0.703
30.93,1.0,-0.025,0.004,-0.021,-0.007,0.015,-0.014,-1.657,0.005,0.069,29.919999999999998,86.1,40.516262,-3.407491,618.5,6,5,326.2,0.703
31.03,1.0,-0.008,0.008,-0.0,-0.019,0.001,-0.009,-1.657,0.004,0.069,29.919999999999998,86.1,40.516262,-3.407491,618.5,6,5,326.2,0.703
31.13,1.0,0.015,0.004,-0.014,0.0,0.004,-0.007,-1.656,0.003,0.07,29.919999999999998,86.1,40.516262,-3.407491,618.5,6,5,326.2,0.703
31.23,1.0,0.014,-0.011,-0.006,0.01,0.003,-0.01,-1.655,0.003,0.071,30.91,92.7,40.516453,-3.407653,619.0,6,5,327.7,1.406
31.33,1.0,-0.008,-0.006,-0.01,0.004,-0.008,-0.007,-1.655,0.003,0.073,30.91,92.7,40.516453,-3.407653,619.0,6,5,327.7,1.406
31.43,1.0,-0.011,0.01,-0.005,-0.006,0.001,-0.01,-1.655,0.003,0.074,30.91,92.7,40.516453,-3.407653,619.0,6,5,327.7,1.406
31.53,1.0,-0.022,0.006,-0.004,-0.01,0.004,-0.005,-1.652,-0.0,0.075,30.91,92.7,40.516453,-3.407653,619.0,6,5,327.7,1.406
31.63,1.0,-0.028,0.029,-0.017,-0.022,0.014,-0.01,-1.649,-0.004,0.076,30.91,92.7,40.516453,-3.407653,619.0,6,5,327.7,1.406
31.73,1.0,-0.029,0.013,-0.015,-0.027,0.017,-0.014,-1.648,-0.007,0.076,30.91,92.7,40.516453,-3.407653,619.0,6,5,327.7,1.406
31.84,1.0,-0.041,0.007,-0.005,-0.033,0.013,-0.01,-1.648,-0.009,0.077,30.91,92.7,40.516453,-3.407653,619.0,6,5,327.7,1.406
31.93,1.0,-0.012,0.008,0.013,-0.027,0.011,0.002,-1.649,-0.01,0.078,30.91,92.7,40.516453,-3.407653,619.0,6,5,327.7,1.406
32.03,1.0,0.016,0.025,-0.016,-0.003,0.017,-0.003,-1.648,-0.015,0.078,30.91,92.7,40.516453,-3.407653,619.0,6,5,327.7,1.406
32.13,1.0,0.017,0.054,-0.024,0.009,0.032,-0.017,-1.645,-0.023,0.078,30.91,92.7,40.516453,-3.407653,619.0,6,5,327.7,1.406
32.24,1.0,-0.056,0.032,-0.005,-0.015,0.037,-0.013,-1.645,-0.024,0.078,31.900000000000002,94.6,40.516651,-3.407831,620.0,6,5,324.8,2.812
32.34,1.0,-0.082,0.029,0.001,-0.052,0.029,-0.004,-1.647,-0.026,0.078,31.900000000000002,94.6,40.516651,-3.407831,620.0,6,5,324.8,2.812
32.44,1.0,-0.046,0.023,-0.001,-0.057,0.03,-0.002,-1.647,-0.029,0.077,31.900000000000002,94.6,40.516651,-3.407831,620.0,6,5,324.8,2.812
32.54,1.0,0.003,0.025,0.001,-0.032,0.03,-0.001,-1.646,-0.034,0.077,31.900000000000002,94.6,40.516651,-3.407831,620.0,6,5,324.8,2.812
32.64,1.0,0.022,0.016,-0.0,-0.001,0.021,-0.001,-1.646,-0.034,0.077,31.900000000000002,94.6,40.516651,-3.407831,620.0,6,5,324.8,2.812
32.74,1.0,0.0,0.016,-0.01,0.01,0.017,-0.004,-1.646,-0.033,0.077,31.900000000000002,94.6,40.516651,-3.407831,620.0,6,5,324.8,2.812
32.84,1.0,0.008,0.029,-0.025,0.006,0.022,-0.012,-1.642,-0.032,0.077,31.900000000000002,94.6,40.516651,-3.407831,620.0,6,5,324.8,2.812
32.94,1.0,-0.024,0.015,-0.031,-0.008,0.022,-0.023,-1.64,-0.036,0.077,31.900000000000002,94.6,40.516651,-3.407831,620.0,6,5,324.8,2.812
33.04,1.0,-0.012,0.013,-0.025,-0.016,0.016,-0.027,-1.638,-0.039,0.076,31.900000000000002,94.6,40.516651,-3.407831,620.0,6,5,324.8,2.812
33.14,1.0,0.005,-0.0,-0.017,-0.008,0.009,-0.021,-1.637,-0.036,0.076,31.900000000000002,94.6,40.516651,-3.407831,620.0,6,5,324.8,2.812
33.24,1.0,0.023,0.015,-0.016,0.011,0.008,-0.017,-1.636,-0.038,0.076,32.99,99.2,40.51704,-3.408188,620.8,6,5,325.2,3.164
33.34,1.0,0.0,0.041,-0.024,0.012,0.025,-0.023,-1.634,-0.038,0.076,32.99,99.2,40.51704,-3.408188,620.8,6,5,325.2,3.164
33.44,1.0,-0.037,0.036,-0.019,-0.014,0.03,-0.018,-1.634,-0.04,0.076,32.99,99.2,40.51704,-3.408188,620.8,6,5,325.2,3.164
33.54,1.0,-0.0,0.017,-0.071,-0.013,0.027,-0.039,-1.629,-0.041,0.076,32.99,99.2,40.51704,-3.408188,620.8,6,5,325.2,3.164
33.64,1.0,0.024,-0.003,-0.1,0.005,0.013,-0.071,-1.619,-0.039,0.076,32.99,99.2,40.51704,-3.408188,620.8,6,5,325.2,3.164
33.74,1.0,-0.003,-0.008,-0.096,0.006,0.003,-0.091,-1.608,-0.039,0.076,32.99,99.2,40.51704,-3.408188,620.8,6,5,325.2,3.164
33.84,1.0,-0.003,0.006,-0.076,-0.002,0.002,-0.087,-1.601,-0.041,0.076,32.99,99.2,40.51704,-3.408188,620.8,6,5,325.2,3.164
33.95,1.0,0.019,0.012,-0.072,0.009,0.006,-0.079,-1.593,-0.043,0.076,32.99,99.2,40.51704,-3.408188,620.8,6,5,325.2,3.164
34.05,1.0,0.008,0.017,-0.062,0.01,0.01,-0.07,-1.589,-0.043,0.076,32.99,99.2,40.51704,-3.408188,620.8,6,5,325.2,3.164
34.15,1.0,-0.023,0.028,-0.053,-0.002,0.021,-0.06,-1.585,-0.044,0.076,32.99,99.2,40.51704,-3.408188,620.8,6,5,325.2,3.164
34.24,1.0,-0.036,0.002,-0.053,-0.018,0.013,-0.059,-1.58,-0.046,0.076,33.940000000000005,99.2,40.51704,-3.408188,620.8,6,5,325.2,0.703
34.34,1.0,-0.031,0.01,0.004,-0.028,0.008,-0.031,-1.579,-0.047,0.076,33.940000000000005,99.2,40.51704,-3.408188,620.8,6,5,325.2,0.703
34.44,1.0,-0.021,0.02,-0.006,-0.03,0.016,-0.012,-1.579,-0.049,0.075,33.940000000000005,99.2,40.51704,-3.408188,620.8,6,5,325.2,0.703
34.55,1.0,0.009,-0.013,0.019,-0.01,0.002,0.002,-1.579,-0.048,0.075,33.940000000000005,99.2,40.51704,-3.408188,620.8,6,5,325.2,0.703
34.65,1.0,-0.008,-0.019,0.016,-0.005,-0.008,0.01,-1.58,-0.046,0.076,33.940000000000005,99.2,40.51704,-3.408188,620.8,6,5,325.2,0.703
34.75,1.0,-0.017,-0.017,0.015,-0.013,-0.014,0.016,-1.582,-0.043,0.076,33.940000000000005,99.2,40.51704,-3.408188,620.8,6,5,325.2,0.703
34.85,1.0,0.012,-0.009,0.01,-0.001,-0.014,0.013,-1.582,-0.04,0.076,33.940000000000005,99.2,40.51704,-3.408188,620.8,6,5,325.2,0.703
34.95,1.0,0.004,-0.004,-0.005,0.008,-0.007,0.006,-1.581,-0.039,0.077,33.940000000000005,99.2,40.51704,-3.408188,620.8,6,5,325.2,0.703
35.05,1.0,-0.004,-0.016,0.02,-0.002,-0.011,0.008,-1.583,-0.036,0.077,33.940000000000005,99.2,40.51704,-3.408188,620.8,6,5,325.2,0.703
35.15,1.0,-0.016,-0.047,0.017,-0.006,-0.026,0.015,-1.584,-0.031,0.079,33.940000000000005,99.2,40.51704,-3.408188,620.8,6,5,325.2,0.703
35.25,1.0,-0.026,-0.051,-0.005,-0.02,-0.04,0.005,-1.584,-0.026,0.082,34.92,98.7,40.517246,-3.408372,621.5,6,5,325.5,1.055
35.35,1.0,-0.028,-0.051,0.006,-0.026,-0.048,0.002,-1.584,-0.018,0.084,34.92,98.7,40.517246,-3.408372,621.5,6,5,325.5,1.055
35.45,1.0,-0.008,-0.055,0.019,-0.02,-0.053,0.011,-1.585,-0.016,0.086,34.92,98.7,40.517246,-3.408372,621.5,6,5,325.5,1.055
35.55,1.0,0.001,-0.025,0.003,-0.009,-0.047,0.012,-1.587,-0.013,0.088,34.92,98.7,40.517246,-3.408372,621.5,6,5,325.5,1.055
35.65,1.0,0.018,-0.004,0.013,0.01,-0.02,0.01,-1.588,-0.007,0.09,34.92,98.7,40.517246,-3.408372,621.5,6,5,325.5,1.055
35.76,1.0,0.028,-0.013,0.022,0.02,-0.014,0.014,-1.589,-0.003,0.093,34.92,98.7,40.517246,-3.408372,621.5,6,5,325.5,1.055
35.85,1.0,-0.011,-0.043,0.008,0.012,-0.023,0.013,-1.59,0.001,0.096,34.92,98.7,40.517246,-3.408372,621.5,6,5,325.5,1.055
35.96,1.0,-0.025,-0.068,0.005,-0.011,-0.046,0.01,-1.591,0.004,0.099,34.92,98.7,40.517246,-3.408372,621.5,6,5,325.5,1.055
36.05,1.0,-0.052,-0.013,0.006,-0.028,-0.038,0.005,-1.59,0.006,0.101,34.92,98.7,40.517246,-3.408372,621.5,6,5,325.5,1.055
36.15,1.0,-0.063,-0.016,0.03,-0.049,-0.025,0.017,-1.592,0.007,0.104,34.92,98.7,40.517246,-3.408372,621.5,6,5,325.5,1.055
36.25,1.0,-0.027,-0.032,0.002,-0.049,-0.024,0.012,-1.593,0.005,0.107,35.910000000000004,99.8,40.517445,-3.408561,621.7,6,5,324.5,1.055
36.35,1.0,0.089,-0.039,0.035,0.006,-0.032,0.02,-1.594,0.006,0.109,35.910000000000004,99.8,40.517445,-3.408561,621.7,6,5,324.5,1.055
36.45,1.0,0.117,-0.016,0.016,0.074,-0.03,0.023,-1.593,0.008,0.112,35.910000000000004,99.8,40.517445,-3.408561,621.7,6,5,324.5,1.055
36.55,1.0,0.059,-0.039,0.021,0.084,-0.03,0.018,-1.593,0.01,0.115,35.910000000000004,99.8,40.517445,-3.408561,621.7,6,5,324.5,1.055
36.65,1.0,-0.013,-0.015,0.009,0.039,-0.027,0.018,-1.595,0.015,0.117,35.910000000000004,99.8,40.517445,-3.408561,621.7,6,5,324.5,1.055
36.75,1.0,-0.063,0.007,0.001,-0.017,-0.006,0.004,-1.594,0.015,0.119,35.910000000000004,99.8,40.517445,-3.408561,621.7,6,5,324.5,1.055
36.96,1.0,-0.047,-0.007,0.026,-0.062,-0.006,0.02,-1.597,0.012,0.122,35.910000000000004,99.8,40.517445,-3.408561,621.7,6,5,324.5,1.055
37.06,1.0,0.029,0.014,-0.003,-0.021,0.002,0.015,-1.6,0.011,0.123,35.910000000000004,99.8,40.517445,-3.408561,621.7,6,5,324.5,1.055
37.17,1.0,0.021,0.02,0.004,0.014,0.018,0.006,-1.601,0.007,0.123,35.910000000000004,99.8,40.517445,-3.408561,621.7,6,5,324.5,1.055
37.26,1.0,-0.016,0.039,-0.007,0.004,0.027,-0.002,-1.601,-0.0,0.124,35.910000000000004,99.8,40.517445,-3.408561,621.7,6,5,324.5,1.055
37.36,1.0,-0.056,0.052,-0.0,-0.028,0.041,-0.0,-1.602,-0.002,0.123,36.940000000000005,101.1,40.517643,-3.408758,622.4,6,5,323.4,2.109
37.46,1.0,-0.036,0.033,-0.016,-0.042,0.043,-0.008,-1.602,-0.007,0.123,36.940000000000005,101.1,40.517643,-3.408758,622.4,6,5,323.4,2.109
37.56,1.0,0.021,0.043,0.008,-0.01,0.039,-0.004,-1.601,-0.011,0.122,36.940000000000005,101.1,40.517643,-3.408758,622.4,6,5,323.4,2.109
37.66,1.0,0.026,0.026,0.004,0.012,0.034,0.002,-1.601,-0.014,0.121,36.940000000000005,101.1,40.517643,-3.408758,622.4,6,5,323.4,2.109
37.76,1.0,0.05,0.049,0.01,0.03,0.039,0.006,-1.602,-0.018,0.12,36.940000000000005,101.1,40.517643,-3.408758,622.4,6,5,323.4,2.109
37.86,1.0,0.024,0.029,-0.001,0.035,0.037,0.001,-1.601,-0.025,0.119,36.940000000000005,101.1,40.517643,-3.408758,622.4,6,5,323.4,2.109
37.96,1.0,-0.032,0.058,0.009,0.003,0.041,0.006,-1.602,-0.025,0.119,36.940000000000005,101.1,40.517643,-3.408758,622.4,6,5,323.4,2.109
38.06,1.0,-0.06,0.047,-0.0,-0.029,0.049,0.003,-1.601,-0.027,0.118,36.940000000000005,101.1,40.517643,-3.408758,622.4,6,5,323.4,2.109
38.17,1.0,-0.046,0.004,0.003,-0.046,0.028,0.005,-1.601,-0.026,0.118,36.940000000000005,101.1,40.517643,-3.408758,622.4,6,5,323.4,2.109
38.27,1.0,-0.019,0.005,-0.015,-0.035,0.012,-0.004,-1.6,-0.027,0.117,36.940000000000005,101.1,40.517643,-3.408758,622.4,6,5,323.4,2.109
38.36,1.0,-0.003,0.03,0.009,-0.015,0.019,0.001,-1.601,-0.027,0.117,37.99,104.7,40.518063,-3.409169,623.1,6,5,323.8,2.109
38.46,1.0,-0.012,0.023,-0.016,-0.012,0.028,-0.007,-1.601,-0.027,0.116,37.99,104.7,40.518063,-3.409169,623.1,6,5,323.8,2.109
38.56,1.0,-0.036,0.021,0.003,-0.021,0.019,-0.003,-1.602,-0.027,0.116,37.99,104.7,40.518063,-3.409169,623.1,6,5,323.8,2.109
38.66,1.0,-0.031,0.02,-0.002,-0.026,0.019,-0.002,-1.601,-0.03,0.115,37.99,104.7,40.518063,-3.409169,623.1,6,5,323.8,2.109
38.76,1.0,-0.03,0.026,-0.0,-0.033,0.023,0.001,-1.602,-0.028,0.114,37.99,104.7,40.518063,-3.409169,623.1,6,5,323.8,2.109
38.86,1.0,-0.028,0.046,-0.008,-0.025,0.038,-0.006,-1.601,-0.029,0.113,37.99,104.7,40.518063,-3.409169,623.1,6,5,323.8,2.109
38.96,1.0,-0.013,0.013,0.011,-0.024,0.025,0.001,-1.601,-0.029,0.113,37.99,104.7,40.518063,-3.409169,623.1,6,5,323.8,2.109
39.06,1.0,-0.002,-0.001,-0.014,-0.01,0.011,-0.004,-1.6,-0.031,0.112,37.99,104.7,40.518063,-3.409169,623.1,6,5,323.8,2.109
39.16,1.0,-0.016,-0.013,0.0,-0.012,-0.004,-0.005,-1.6,-0.027,0.111,37.99,104.7,40.518063,-3.409169,623.1,6,5,323.8,2.109
39.27,1.0,-0.029,0.042,-0.002,-0.023,0.017,0.003,-1.601,-0.027,0.11,37.99,104.7,40.518063,-3.409169,623.1,6,5,323.8,2.109
39.36,1.0,-0.019,0.017,-0.003,-0.022,0.023,-0.003,-1.601,-0.028,0.109,38.900000000000006,104.7,40.518063,-3.409169,623.1,6,5,323.8,1.406
39.46,1.0,-0.013,0.007,0.003,-0.019,0.015,0.0,-1.601,-0.029,0.109,38.900000000000006,104.7,40.518063,-3.409169,623.1,6,5,323.8,1.406
39.56,1.0,-0.015,0.01,-0.006,-0.014,0.012,-0.002,-1.601,-0.027,0.108,38.900000000000006,104.7,40.518063,-3.409169,623.1,6,5,323.8,1.406
39.66,1.0,0.0,0.004,0.009,-0.01,0.01,-0.001,-1.602,-0.023,0.107,38.900000000000006,104.7,40.518063,-3.409169,623.1,6,5,323.8,1.406
